imid|mapname|object_id
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-232878490
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|454
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-248610150
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-845909877
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|716
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-1051363336
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|858
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-2142239805
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|4446
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-3576218
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-553276854
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|8142
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|2
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-2144294719
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|975
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-642195907
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|2977
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|1018
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-513110318
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-397847486
6369|VLDL, LDL dyslipidemia in type 2 diabetes and metabolic syndrome X|-1999091005
6370|FGF2 signaling in melanoma|-131002834
6370|FGF2 signaling in melanoma|686
6370|FGF2 signaling in melanoma|-432962024
6370|FGF2 signaling in melanoma|2093
6370|FGF2 signaling in melanoma|738
6370|FGF2 signaling in melanoma|-1464901317
6370|FGF2 signaling in melanoma|6278
6370|FGF2 signaling in melanoma|-181488263
6370|FGF2 signaling in melanoma|133
6370|FGF2 signaling in melanoma|2037
6370|FGF2 signaling in melanoma|-1625190465
6370|FGF2 signaling in melanoma|-737342091
6370|FGF2 signaling in melanoma|-94819051
6370|FGF2 signaling in melanoma|336
6370|FGF2 signaling in melanoma|2247
6370|FGF2 signaling in melanoma|498
6370|FGF2 signaling in melanoma|2437
6370|FGF2 signaling in melanoma|1065
6370|FGF2 signaling in melanoma|925
6370|FGF2 signaling in melanoma|182
6370|FGF2 signaling in melanoma|2516
6370|FGF2 signaling in melanoma|-2140240404
6370|FGF2 signaling in melanoma|-604440482
6370|FGF2 signaling in melanoma|261
6370|FGF2 signaling in melanoma|887
6370|FGF2 signaling in melanoma|263
6370|FGF2 signaling in melanoma|8163
6370|FGF2 signaling in melanoma|2698
6370|FGF2 signaling in melanoma|499
6370|FGF2 signaling in melanoma|2483
6370|FGF2 signaling in melanoma|1071
6370|FGF2 signaling in melanoma|669
6370|FGF2 signaling in melanoma|806
6370|FGF2 signaling in melanoma|262
6370|FGF2 signaling in melanoma|2824
6370|FGF2 signaling in melanoma|-3886333
6370|FGF2 signaling in melanoma|722
6370|FGF2 signaling in melanoma|68
6370|FGF2 signaling in melanoma|259
6371|FAK1 signaling in melanoma|499
6371|FAK1 signaling in melanoma|-1528312382
6371|FAK1 signaling in melanoma|9063
6371|FAK1 signaling in melanoma|-689197755
6371|FAK1 signaling in melanoma|-174000029
6371|FAK1 signaling in melanoma|669
6371|FAK1 signaling in melanoma|1071
6371|FAK1 signaling in melanoma|336
6371|FAK1 signaling in melanoma|-982978216
6371|FAK1 signaling in melanoma|-432962024
6371|FAK1 signaling in melanoma|-1663698141
6371|FAK1 signaling in melanoma|686
6371|FAK1 signaling in melanoma|-1094732302
6371|FAK1 signaling in melanoma|806
6371|FAK1 signaling in melanoma|-181488263
6371|FAK1 signaling in melanoma|-1518824049
6371|FAK1 signaling in melanoma|2168
6371|FAK1 signaling in melanoma|2733
6371|FAK1 signaling in melanoma|522
6371|FAK1 signaling in melanoma|8160
6371|FAK1 signaling in melanoma|-1000436907
6371|FAK1 signaling in melanoma|2093
6371|FAK1 signaling in melanoma|2588
6371|FAK1 signaling in melanoma|4168
6371|FAK1 signaling in melanoma|68
6371|FAK1 signaling in melanoma|-801504698
6371|FAK1 signaling in melanoma|4563
6371|FAK1 signaling in melanoma|-99072027
6371|FAK1 signaling in melanoma|163
6371|FAK1 signaling in melanoma|4523
6371|FAK1 signaling in melanoma|-921391918
6371|FAK1 signaling in melanoma|2285
6371|FAK1 signaling in melanoma|2707
6371|FAK1 signaling in melanoma|6172
6371|FAK1 signaling in melanoma|738
6371|FAK1 signaling in melanoma|2113
6371|FAK1 signaling in melanoma|2437
6371|FAK1 signaling in melanoma|1079
6371|FAK1 signaling in melanoma|887
6371|FAK1 signaling in melanoma|2585
6371|FAK1 signaling in melanoma|2247
6371|FAK1 signaling in melanoma|2672
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|493
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|417
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|-463360497
6372|Immune response_T cell subsets: secreted signals|8022
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|1265070882
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|-463360497
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|-105797643
6372|Immune response_T cell subsets: secreted signals|-316216813
6372|Immune response_T cell subsets: secreted signals|7037
6372|Immune response_T cell subsets: secreted signals|314
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|-715759278
6372|Immune response_T cell subsets: secreted signals|396
6372|Immune response_T cell subsets: secreted signals|396
6372|Immune response_T cell subsets: secreted signals|-105797643
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|-1235442056
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|4487
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|314
6372|Immune response_T cell subsets: secreted signals|8022
6372|Immune response_T cell subsets: secreted signals|396
6372|Immune response_T cell subsets: secreted signals|-1180387581
6372|Immune response_T cell subsets: secreted signals|8022
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|-316216813
6372|Immune response_T cell subsets: secreted signals|314
6372|Immune response_T cell subsets: secreted signals|4487
6372|Immune response_T cell subsets: secreted signals|1265070882
6372|Immune response_T cell subsets: secreted signals|-1235442056
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|493
6372|Immune response_T cell subsets: secreted signals|407
6372|Immune response_T cell subsets: secreted signals|7037
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|493
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|8022
6372|Immune response_T cell subsets: secreted signals|-316216813
6372|Immune response_T cell subsets: secreted signals|4487
6372|Immune response_T cell subsets: secreted signals|2335
6372|Immune response_T cell subsets: secreted signals|-607201761
6372|Immune response_T cell subsets: secreted signals|7037
6372|Immune response_T cell subsets: secreted signals|8001
6372|Immune response_T cell subsets: secreted signals|7037
6372|Immune response_T cell subsets: secreted signals|-838460596
6372|Immune response_T cell subsets: secreted signals|2335
6372|Immune response_T cell subsets: secreted signals|4487
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|407
6372|Immune response_T cell subsets: secreted signals|407
6372|Immune response_T cell subsets: secreted signals|417
6372|Immune response_T cell subsets: secreted signals|-105797643
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|314
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|396
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|-1698036546
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|8022
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|417
6372|Immune response_T cell subsets: secreted signals|410
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|404
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|-1235442056
6372|Immune response_T cell subsets: secreted signals|4487
6372|Immune response_T cell subsets: secreted signals|376
6372|Immune response_T cell subsets: secreted signals|-316216813
6372|Immune response_T cell subsets: secreted signals|8022
6372|Immune response_T cell subsets: secreted signals|398
6372|Immune response_T cell subsets: secreted signals|4487
6372|Immune response_T cell subsets: secreted signals|2335
6372|Immune response_T cell subsets: secreted signals|392
6372|Immune response_T cell subsets: secreted signals|-1698036546
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|9063
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|4205
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|-907111239
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|-99072027
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|389
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|765
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|2728
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|410
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|4567
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|-330588522
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|-1506161819
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|391
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|-1979653943
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|153
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|4507
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|-2147172358
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|4487
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|522
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|376
6382|Endothelin-1- and TNF-alpha-induced inflammatory response in asthmatic airway fibroblasts|756
6383|Putative glucocorticoid- and LABA-mediated inhibition of pro-fibrotic signaling in airway fibroblasts/myofibroblasts|591
6383|Putative glucocorticoid- and LABA-mediated inhibition of pro-fibrotic signaling in airway fibroblasts/myofibroblasts|1071
6383|Putative glucocorticoid- and LABA-mediated inhibition of pro-fibrotic signaling in airway fibroblasts/myofibroblasts|1065
