entrez_id	gene_name
6559	SLC12A3
101928891	LOC101928891
23620	NTSR2
85476	GFM1
5271	SERPINB8
400798	C1orf220
647286	RD3L
100500881	MIR3688-1
101929331	LOC101929331
2158	F9
406964	MIR188
144363	LYRM5
101928107	LOC101928107
401136	TMPRSS11BNL
137886	UBXN2B
644962	TNRC18P1
3202	HOXA5
100127206	KIAA1024L
102465490	MIR6816
101927829	LOC101927829
728463	TGFB2-AS1
3880	KRT19
9941	EXOG
43847	KLK14
245936	DEFB123
55654	TMEM127
177	AGER
55018	LINC00483
26829	RNU5E-1
100302208	MIR1253
729737	LOC729737
386746	MRGPRG
100302261	MIR1910
84981	MIR22HG
122970	ACOT4
9288	TAAR3
9913	SUPT7L
149699	GTSF1L
1346	COX7A1
341276	OR10A2
50839	TAS2R10
100616189	MIR4421
7088	TLE1
4306	NR3C2
64077	LHPP
100885778	NALCN-AS1
201134	CEP112
4858	NOVA2
84985	FAM83A
391257	SUMO1P1
8926	SNURF
284759	SIRPB2
26033	ATRNL1
25914	RTTN
101927668	LOC101927668
64754	SMYD3
10787	NCKAP1
80258	EFHC2
11007	CCDC85B
23479	ISCU
5412	UBL3
55626	AMBRA1
105377586	LVCAT8
285180	RUFY4
10793	ZNF273
148870	CCDC27
79577	CDC73
153571	C5orf38
100996941	IL21-AS1
5629	PROX1
56935	SMCO4
6674	SPAG1
23066	CAND2
151987	PPP4R2
57642	COL20A1
57113	TRPC7
201176	ARHGAP27
55703	POLR3B
6016	RIT1
55384	MEG3
57794	SUGP1
196528	ARID2
5962	RDX
6121	RPE65
100500816	MIR3649
6560	SLC12A4
4969	OGN
100505478	LOC100505478
595098	SNORD18A
81577	GFOD2
490	ATP2B1
2022	ENG
85013	TMEM128
100506915	CHRM3-AS2
158160	HSD17B7P2
26258	BLOC1S6
128637	TBC1D20
5468	PPARG
83729	INHBE
10554	AGPAT1
55150	C19orf73
407021	MIR29A
7316	UBC
5272	SERPINB9
5446	PON3
27284	SULT1B1
641654	HEPN1
100507674	MARK2P9
59338	PLEKHA1
11023	VAX1
10664	CTCF
101926924	LINC01375
400451	FAM174B
6146	RPL22
384	ARG2
283638	CEP170B
84340	GFM2
100113384	SNORD123
101927550	LOC101927550
55554	KLK15
100329109	GCSHP3
54960	GEMIN8
116349	EXOC3-AS1
441601	LOC441601
55054	ATG16L1
101928441	LOC101928441
101927055	LOC101927055
100616303	MIR3688-2
100616272	MIR4422
163590	TOR1AIP2
1347	COX7A2
152302	CIDECP
11153	FICD
245937	DEFB124
346171	ZFP57
26496	OR10A3
100422894	MIR4260
2329	FMO4
10174	SORBS3
201232	SLC16A13
100302222	MIR1911
85371	KIAA1656
285074	LOC285074
23354	HAUS5
79576	NKAP
101928555	LINC01537
103344929	BGLT3
1571	CYP2E1
326343	MT1DP
100131825	CADM3-AS1
57463	AMIGO1
100133545	MRPL23-AS1
181	AGRP
339230	CCDC137
642946	FLVCR1-AS1
102466198	MIR6817
9076	CLDN1
3203	HOXA6
100996539	ITPR1-AS1
406995	MIR181A1
101929602	IFT74-AS1
25806	VAX2
101928280	LOC101928280
51397	COMMD10
23025	UNC13A
221711	SYCP2L
23209	MLC1
79875	THSD4
6804	STX1A
257194	NEGR1
114826	SMYD4
123872	DNAAF1
84236	RHBDD1
55112	WDR60
10147	SUGP2
92305	TMEM129
105616981	LOC105616981
728730	LOC728730
130813	C2orf50
8027	STAM
635	BHMT
81832	NETO1
317762	CCDC85C
222584	FAM83B
7089	TLE2
89849	ATG16L2
84464	SLX4
2330	FMO5
124245	ZC3H18
6014	RIT2
1616	DAXX
100533970	P2RX5-TAX1BP3
90624	LYRM7
57134	MAN1C1
59339	PLEKHA2
10537	UBD
406954	MIR181A2
101928857	CTD-3080P12.3
4867	NPHP1
92675	DTD1
26074	CFAP61
400759	GBP1P1
79822	ARHGAP28
471	ATIC
491	ATP2B2
54801	HAUS6
219670	ENKUR
60313	GPBP1L1
595099	SNORD18B
440452	TBC1D3P2
151473	SLC16A14
1033	CDKN3
81626	SHCBP1L
10555	AGPAT2
9564	BCAR1
101927056	LOC101927056
283432	LINC00485
101928398	LOC101928398
100128126	STAU2-AS1
1861	TOR1A
100423062	IGLL5
165055	CCDC138
25778	DSTYK
9240	PNMA1
729739	LOC729739
400654	LINC01538
100874239	ARHGAP26-AS1
100533975	SLMO2-ATP5E
892	CCNC
57468	SLC12A5
92241	RCSD1
100302144	MIR1912
7414	VCL
10623	POLR3C
80818	ZNF436
8642	DCHS1
5292	PIM1
646627	LYPD8
440295	GOLGA6L9
100616481	MIR4423
100996348	CA3-AS1
9349	RPL23
161514	TBC1D21
7545	ZIC1
10782	ZNF274
60487	TRMT11
642366	LOC642366
101927100	LOC101927100
284402	SCGB2B2
3187	HNRNPH1
54979	HRASLS2
10175	CNIH1
3182	HNRNPAB
100422929	MIR4261
23462	HEY1
102723354	LOC102723354
102466742	MIR6818
347902	AMIGO2
101752400	CAPN10-AS1
9075	CLDN2
550643	LINC01420
283571	PROX2
100313914	MIR548J
3204	HOXA7
245938	DEFB125
127670	TEDDM1
114814	GNRHR2
30851	TAX1BP3
2299	FOXI1
101340251	SNORD124
283297	OR10A4
641372	ACOT6
9426	CDY2A
9038	TAAR5
100130476	LOC100130476
254263	CNIH2
23493	HEY2
79295	OR5H6
55809	TRERF1
220980	TMEM72-AS1
2168	FABP1
11332	ACOT7
55559	HAUS7
102724084	LOC102724084
100874216	ZNF385D-AS1
23607	CD2AP
284408	ZNF790-AS1
440101	FLJ12825
64231	MS4A6A
102723968	LOC102723968
56894	AGPAT3
105378427	XLOC_008559
101928605	LOC101928605
1757	SARDH
494470	RNF165
10322	SMYD5
102465491	MIR6819
80349	WDR61
10802	SEC24A
54989	ZNF770
200315	APOBEC3A
6546	SLC8A1
102467080	LOC102467080
10497	UNC13B
1528	CYB5A
79903	NAA60
112487	DTD2
102723517	LOC102723517
773	CACNA1A
661	POLR3D
135644	TRIM40
7090	TLE3
50838	TAS2R13
8520	HAT1
54798	DCHS2
414919	C8orf82
6568	SLC17A1
440482	ANKRD20A5P
100507299	SMC5-AS1
27348	TOR1B
145270	PRIMA1
417	ART1
65977	PLEKHA3
200772	LOC200772
3842	TNPO1
9990	SLC12A6
101929172	LOC101929172
101928894	LOC101928894
595100	SNORD18C
1975	EIF4B
5867	RAB4A
388559	ZNF888
285045	LINC00486
128876	FAM83C
27249	MMADHC
22934	RPIA
22895	RPH3A
4143	MAT1A
51119	SBDS
1365	CLDN3
101928443	LOC101928443
65264	UBE2Z
3360	HTR4
9411	ARHGAP29
144124	OR10A5
10732	TCFL5
100505474	LINC01539
112755	STX1B
7546	ZIC2
10004	NAALADL1
100129973	LOC100129973
57414	RHBDD2
57718	PPP4R4
10687	PNMA2
64412	GZF1
81831	NETO2
386724	AMIGO3
284798	LOC284798
6152	RPL24
10838	ZNF275
4707	NDUFB1
5756	TWF1
100289561	LOC100289561
55172	DNAAF2
100302141	MIR1913
91582	RPS19BP1
100130197	EFCAB14-AS1
100313770	MIR548K
140893	RBBP8NL
79006	METRN
100422996	MIR4262
407026	MIR29C
492	ATP2B3
100302165	MIR1273A
10124	ARL4A
11040	PIM2
81623	DEFB126
84837	ARHGAP5-AS1
5028	P2RY1
11094	CACFD1
10024	TROAP
92815	HIST3H2A
51268	PIPOX
100129027	LOC100129027
100506433	LINC00648
55039	TRMT12
767811	H2BFXP
100302192	MIR548F1
319100	TAAR6
399823	FOXI2
100616328	MIR4424
967	CD63
100507144	LOC100507144
3188	HNRNPH2
100101116	TTTY1B
7737	RNF113A
474338	SUMO1P3
203611	CDY2B
102467074	LINC01377
100302155	MIR1256
100113380	SNORD125
59286	UBL5
8036	SHOC2
259282	BOD1L1
389170	LEKR1
4905	NSF
400941	LINC00487
338821	SLCO1B7
7091	TLE4
284521	OR2L13
57630	SH3RF1
440279	UNC13C
254827	NAALADL2
774	CACNA1B
92822	ZNF276
81610	FAM83D
101927391	LOC101927391
103689918	LINC01378
144423	GLT1D1
51148	CERCAM
8412	BCAR3
117177	RAB3IP
56895	AGPAT4
168391	GALNTL5
84717	HDGFRP2
55107	ANO1
30000	TNPO2
115992	RNF166
10427	SEC24B
101927058	LOC101927058
100874221	ZNF385D-AS2
3189	HNRNPH3
64577	ALDH8A1
10723	SLC12A7
220929	ZNF438
493	ATP2B4
7096	TLR1
401190	RGS7BP
415116	PIM3
54482	TRMT13
101927832	PAQR9-AS1
6397	SEC14L1
149111	CNIH3
100616365	MIR4425
100533106	ZHX1-C8orf76
284403	WDR62
149095	DCST1
7957	EPM2A
1832	DSP
80777	CYB5B
344167	FOXI3
23411	SIRT1
57664	PLEKHA4
10005	ACOT8
120227	CYP2R1
10452	TOMM40
55773	TBC1D23
9870	AREL1
5724	PTAFR
201229	LYRM9
10246	SLC17A2
100422965	MIR4263
23557	SNAPIN
3270	HRC
440556	LINC00982
100302275	MIR548L
6543	SLC8A2
27031	NPHP3
55718	POLR3E
2169	FABP2
10295	BCKDK
100302168	MIR1257
100113391	SNORD126
23769	FLRT1
112970	KTI12
140432	RNF113B
7547	ZIC3
90933	TRIM41
100506334	LINC00649
390093	OR10A6
548596	CKMT1A
50840	TAS2R14
100313771	MIR548F2
23154	NCDN
84069	PLEKHN1
7321	UBE2D1
55872	PBK
9582	APOBEC3B
677806	SNORA20
11344	TWF2
5625	PRODH
448835	LCE6A
105376575	LOC105376575
93323	HAUS8
6458	SH3GL1P1
4708	NDUFB2
51333	ZNF771
100129128	KHDC1L
401089	FOXL2NB
79015	LINC01260
642569	TRIM53AP
352909	DNAAF3
100302137	MIR1914
53916	RAB4B
1392	CRH
5029	P2RY2
162967	ZNF320
55272	IMP3
25807	RHBDD3
29944	PNMA3
3205	HOXA9
6676	SPAG4
203562	TMEM31
140850	DEFB127
102467081	LOC102467081
101929539	LINC01422
390321	OR6C1
1364	CLDN4
100302246	MIR1301
245939	DEFB128
50937	CDON
54477	PLEKHA5
419	ART3
2170	FABP3
442117	GALNTL6
6547	SLC8A3
100240728	LOC100240728
100302159	MIR548F3
57101	ANO2
344148	NCKAP5
775	CACNA1C
79840	NHEJ1
4210	MEFV
84624	FNDC1
440423	SUZ12P1
11179	ZNF277
100192378	ZFHX4-AS1
60	ACTB
730971	FLJ36777
153769	SH3RF2
80114	BICC1
100506025	ISPD-AS1
84993	UBL7
23534	TNPO3
85359	DGCR6L
100505676	RRS1-AS1
6154	RPL26
100616345	MIR4426
317671	RFESD
261734	NPHP4
6322	SCML1
3340	NDST1
84561	SLC12A8
172	AFG3L1P
8301	PICALM
54854	FAM83E
7322	UBE2D2
899	CCNF
83551	TAAR8
100033814	SNORD115-40
23523	CABIN1
102724678	LINC01423
23541	SEC14L2
84107	ZIC4
55326	AGPAT5
2835	GPR12
398	ARHGDIG
23597	ACOT9
2563	GABRD
10615	SPAG5
101928283	LOC101928283
83940	TATDN1
23768	FLRT2
1072	CFL1
100630923	LOC100630923
22933	SIRT2
26001	RNF167
126820	WDR63
23333	DPY19L1
127579	DCST2
284257	BOD1L2
54885	TBC1D8B
440390	LOC440390
23132	RAD54L2
79037	PVRIG
25980	AAR2
341416	OR6C2
64921	CASD1
287015	TRIM42
1159	CKMT1B
92856	IMP4
201294	UNC13D
57465	TBC1D24
50810	HDGFRP3
90594	ZNF439
29097	CNIH4
102724699	LOC102724699
4604	MYBPC1
101928445	LOC101928445
51309	ARMCX1
1056	CEL
100507032	TMCC1-AS1
4709	NDUFB3
619505	SNORA21
9632	SEC24C
117245	HRASLS5
2353	FOS
9477	MED20
677779	LINC00488
100313772	MIR548M
642843	CPSF4L
6741	SSB
101928896	LOC101928896
100422821	MIR1273C
440419	TBC1D3P5
27350	APOBEC3C
7097	TLR2
10866	HCP5
1101	CHAD
9421	HAND1
400720	ZNF772
400500	BCAR4
7634	ZNF80
100302172	MIR1258
10786	SLC17A3
100113389	SNORD127
284385	ZNF561-AS1
7122	CLDN5
10621	POLR3F
6459	SH3GL1P2
101928940	LOC101928940
6855	SYP
693155	MIR570
100126270	FMR1-AS1
401135	SYT14P1
100422212	LOC100422212
407015	MIR26A1
3362	HTR6
653220	XAGE1B
100422888	MIR4264
121364	OR10A7
10123	ARL4C
100302129	MIR1915
100652758	LOC100652758
100009676	ZBTB11-AS1
100132304	LOC100132304
344558	SH3RF3
1756	DMD
63982	ANO3
9191	DEDD
22874	PLEKHA6
84570	COL25A1
103695363	FOXG1-AS1
1381	CRABP1
54919	DNAAF5
207063	DHRSX
57489	ODF2L
254786	OR6C3
9856	KIAA0319
79104	MEG8
3566	IL4R
4232	MEST
8509	NDST2
283417	DPY19L2
7098	TLR3
1977	EIF4E
374928	ZNF773
55161	TMEM33
100287944	LOC100287944
9871	SEC24D
100616148	MIR4760
7323	UBE2D3
1073	CFL2
128025	WDR64
101928446	LOC101928446
26227	PHGDH
776	CACNA1D
4606	MYBPC2
420	ART4
347344	ZNF81
84954	MPND
285498	RNF212
165918	RNF168
2550	GABBR1
5337	PLD1
692234	SNORD103A
677807	SNORA22
100302152	MIR548N
51451	LCMT1
7415	VCP
283518	KCNRG
100033815	SNORD115-41
101929337	LOC101929337
23410	SIRT3
9797	TATDN2
10389	SCML2
400793	C1orf226
266629	SEC14L3
90634	N4BP2L1
79919	C2orf54
6629	SNRPB2
7132	TNFRSF1A
100506869	LOC100506869
56996	SLC12A9
3363	HTR7
255330	NUP210P1
2564	GABRE
9074	CLDN6
10219	KLRG1
81605	URM1
140881	DEFB129
50833	TAS2R16
23308	ICOSLG
347252	IGFBPL1
5030	P2RY4
226	ALDOA
646762	LOC646762
113828	FAM83F
90338	ZNF160
100313895	MIR548F4
100302284	MIR1303
284801	MIR663AHG
10050	SLC17A4
148823	GCSAML
341567	H1FNT
23767	FLRT3
391365	SULT6B1
647166	LINC00371
100289019	SLC25A25-AS1
9412	MED21
10635	RAD51AP1
106632271	SNORD128
23440	OTP
51665	ASB1
2110	ETFDH
6155	RPL27
114824	PNMA5
79692	ZNF322
414197	ZNF32-AS1
4943	TBC1D25
9576	SPAG6
84106	PRAM1
115004	MB21D1
9823	ARMCX2
100616390	MIR4427
79816	TLE6
100874088	PCYT1B-AS1
3283	HSD3B1
140564	APOBEC3D
55768	NGLY1
140596	DEFB104A
101927953	C5orf66-AS1
693156	MIR571
7272	TTK
100507642	LOC100507642
85416	ZIC5
645700	ZNF890P
100132724	DCAF13P3
92104	TTC30A
100505978	LOC100505978
255101	CFAP65
100302285	MIR1244-1
9129	PRPF3
4710	NDUFB4
101928689	LINC01424
379	ARL4D
104326051	MAFA-AS1
257144	GCSAM
10622	POLR3G
2167	FABP4
648691	LL22NC03-63E9.3
100422863	MIR4265
100861516	RAI1-AS1
100422970	MIR1273D
100499183	BAALC-AS1
376693	RPS10P7
101928971	LINC01262
100861522	LINC00489
134860	TAAR9
129868	TRIM43
407016	MIR26A2
9464	HAND2
86614	HSFY1
7133	TNFRSF1B
121601	ANO4
1739	DLG1
23028	KDM1A
23080	AVL9
342132	ZNF774
100874052	LINC00534
9061	PAPSS1
9568	GABBR2
777	CACNA1E
128387	TATDN3
102467146	MAFTRR
651746	ANKRD33B
10855	HPSE
254128	NIFK-AS1
171568	POLR3H
54888	NSUN2
26503	SLC17A5
10443	N4BP2L2
644815	FAM83G
11149	BVES
245802	MS4A6E
55821	ALLC
9615	GDA
729475	RAD51AP2
79018	GID4
254225	RNF169
254268	AKNAD1
1398	CRK
259232	NALCN
1366	CLDN7
114827	FHAD1
101929202	MKX-AS1
51676	ASB2
1382	CRABP2
229	ALDOB
152078	PQLC2L
692235	SNORD103B
9674	KIAA0040
56681	SAR1A
151963	MB21D2
57522	SRGAP1
100423027	MIR4266
57674	RNF213
79800	CARF
101928942	LOC101928942
54765	TRIM44
6770	STAR
9348	NDST3
101927394	LOC101927394
106635547	SNORD129
100616141	MIR4428
144100	PLEKHA7
100033816	SNORD115-42
79571	GCC1
286023	FLJ40288
55152	DALRD3
51115	RMDN1
6328	SCN3A
51619	UBE2D4
346689	KLRG2
340073	C5orf66-AS2
4607	MYBPC3
56674	TMEM9B
284110	GSDMA
284904	SEC14L4
23409	SIRT4
10169	SERF2
8601	RGS20
724068	DEFA11P
653602	LOC653602
101927821	LINC01425
9128	PRPF4
147991	DPY19L3
7099	TLR4
100129396	FAM106CP
8473	OGT
157556	BAALC-AS2
60492	CCDC90B
51566	ARMCX3
100313829	MIR548O
220323	OAF
57679	ALS2
646268	LOC646268
646243	CXADRP2
353149	TBC1D26
150465	TTL
6158	RPL28
102723854	LOC102723854
100507257	MEG9
3284	HSD3B2
116969	ART5
646174	C16orf90
221044	UCMA
100423013	MIR4310
55585	UBE2Q1
128872	HMGB3P1
51389	RWDD1
138474	TAF1L
693157	MIR572
503618	DEFB104B
100616414	MIR4761
9936	CD302
100302239	MIR548F5
10762	NUP50
5790	PTPRCAP
140832	WFDC10A
902	CCNH
100422885	MIR1244-2
387911	C1QTNF9B
9552	SPAG7
10598	AHSA1
341418	OR6C4
84572	GNPTG
9836	LCMT2
126382	NR2C2AP
414208	ZNF32-AS2
102465246	MIR6499
56413	LTB4R2
5338	PLD2
407040	MIR34A
389649	C8orf86
677808	SNORA23
5763	PTMS
541466	CT45A1
23761	PISD
150737	TTC30B
100302240	MIR1304
6837	MED22
4711	NDUFB5
5631	PRPS1
2171	FABP5
6876	TAGLN
554206	LOC554206
100526648	MIR1273E
128366	OR6P1
159119	HSFY2
92270	ATP6AP1L
100874362	HOXB-AS1
1740	DLG2
80161	ASMTL-AS1
4898	NRDC
221656	KDM1B
100131755	ARMCX4
23380	SRGAP2
64579	NDST4
667	DST
150962	PUS10
414201	ZNF32-AS3
5031	P2RY6
6683	SPAST
968	CD68
256380	SCML4
203859	ANO5
90271	OLMALINC
200316	APOBEC3F
104355219	LHX5-AS1
79363	RSG1
9648	GCC2
101928943	LOC101928943
2172	FABP6
84725	PLEKHA8
51130	ASB3
347744	C6orf52
346389	MACC1
100033817	SNORD115-43
55256	ADI1
642924	LINC00535
11280	SCN11A
2838	GPR15
23193	GANAB
9747	TCAF1
9717	SEC14L5
144406	WDR66
286148	DPY19L4
55080	TAPBPL
57110	HRASLS
57645	POGK
151393	RMDN2
55800	SCN3B
144501	KRT80
283299	LOC283299
230	ALDOC
9060	PAPSS2
3766	KCNJ10
80742	PRR3
57084	SLC17A6
63894	VIPAS39
101928941	RHOXF1P1
440224	CXADRP3
257160	RNF214
9439	MED23
401134	LOC401134
51365	PLA1A
100616253	MIR4762
51214	IGF2-AS
7100	TLR5
79713	IGFLR1
100506385	LINC01426
100996679	LOC100996679
55769	ZNF83
645840	TXNRD3NB
400110	ANKRD20A19P
78987	CRELD1
104266963	LINC01264
130872	AHSA2
22859	ADGRL1
80221	ACSF2
339541	C1orf228
23646	PLD3
100302288	MIR548P
26206	SPAG8
5635	PRPSAP1
102724167	PABPC5-AS1
4712	NDUFB6
92912	UBE2Q2
26118	WSB1
80184	CEP290
515	ATP5F1
283951	C16orf91
10983	CCNI
6470	SHMT1
643802	LOC643802
80263	TRIM45
844	CASQ1
101059948	LOC101059948
100506258	LOC100506258
148753	FAM163A
63899	NSUN3
84277	DNAJC30
407041	MIR34B
51561	IL23A
23408	SIRT5
60506	NYX
431704	RGS21
100616156	MIR1273F
93587	TRMT10A
101929472	CTD-2350J17.1
50804	MYEF2
5634	PRPS2
100422905	MIR4311
220213	OTUD1
25799	ZNF324
100422994	MIR4267
100422872	MIR1244-3
389676	C8orf87
6159	RPL29
51428	DDX41
286077	FAM83H
26070	DKFZP434K028
339287	MSL1
103021295	LOC103021295
51128	SAR1B
85026	ARRDC1-AS1
55171	TBCCD1
285971	ZNF775
84063	KIRREL2
100132526	FGD5P1
677774	SCARNA1
90557	CCDC74A
693158	MIR573
3273	HRG
100506302	LOC100506302
55432	YOD1
280664	WFDC10B
55876	GSDMB
9073	CLDN8
100506939	PRKG1-AS1
6821	SUOX
401585	LOC401585
3955	LFNG
100616191	MIR548AJ1
406906	MIR122
778	CACNA1F
653067	XAGE1E
677809	SNORA24
100616469	MIR4429
100505696	SH3BP5-AS1
64838	FNDC4
100302270	MIR1305
728911	CT45A2
101927557	LOC101927557
692200	SNORD103C
196527	ANO6
90957	DHX57
2887	GRB10
440600	LOC440600
50865	HEBP1
84623	KIRREL3
158234	TRMT10B
55167	MSL2
30820	KCNIP1
6599	SMARCC1
9901	SRGAP3
3720	JARID2
84439	HHIPL1
693159	MIR574
476	ATP1A1
7273	TTN
23266	ADGRL2
122618	PLD4
106144531	LINC00374
26166	RGS22
388759	C1orf229
101928782	LOC101928782
9862	MED24
9437	NCR1
100127983	C8orf88
6059	ABCE1
360203	GLT6D1
8289	ARID1A
387338	NSUN4
11325	DDX42
101929663	LINC01427
7337	UBE3A
85450	ITPRIP
9043	SPAG9
100132146	LOC100132146
100859921	LINC00536
103021296	LOC103021296
83957	FRMD8P1
2173	FABP7
101926904	LINC01265
100861548	PINK1-AS
101928944	LOC101928944
100422971	MIR4312
146378	C16orf92
10565	ARFGEF1
845	CASQ2
55288	RHOT1
100616143	MIR4763
9080	CLDN9
100313841	MIR548Q
100302265	MIR1283-1
197322	ACSF3
7637	ZNF84
5636	PRPSAP2
285966	TCAF2
51548	SIRT6
51562	MBIP
1741	DLG3
26608	TBL2
57176	VARS2
55177	RMDN3
60489	APOBEC3G
252995	FNDC5
642968	FAM163B
730005	SEC14L6
51666	ASB4
26248	OR2K2
102724246	TTC39C-AS1
79174	CRELD2
54619	CCNJ
1026	CDKN1A
5834	PYGB
4987	OPRL1
440400	RNASEK
200312	RNF215
7458	EIF4H
254272	TBC1D28
8913	CACNA1G
729533	FAM72A
91409	CCDC74B
23623	RUSC1
56169	GSDMC
284309	ZNF776
150165	XKR3
24148	PRPF6
407042	MIR34C
100302197	MIR1306
10333	TLR6
259294	TAS2R19
677766	SCARNA2
25950	RWDD3
283365	OR6C6
57030	SLC17A7
641516	KC6
4713	NDUFB7
406953	MIR18A
400579	FLJ35934
80128	TRIM46
100616252	MIR548AJ2
84075	FSCB
165100	C2orf57
644943	RASSF10
103504734	MIR1244-4
55884	WSB2
399668	SMIM10L2A
100422959	MIR4268
284680	C1orf111
7356	SCGB1A1
441519	CT45A3
101928449	LOC101928449
100033818	SNORD115-44
6472	SHMT2
9540	TP53I3
2696	GIPR
644660	RAD21-AS1
100313806	MIR1255B1
100499405	LINC00987
100616145	MIR1273G
100847082	MIR5692C1
2712	GK2
969	CD69
3010	HIST1H1T
684959	SNORA25
653784	MZT2A
3767	KCNJ11
121504	HIST4H4
11272	PRR4
990	CDC6
3887	KRT81
64860	ARMCX5
64746	ACBD3
196996	GRAMD2
23284	ADGRL3
5274	SERPINI1
4482	MSRA
80097	MZT2B
26053	AUTS2
3768	KCNJ12
101927215	LINC01266
11033	ADAP1
200150	PLD5
255480	TBX5-AS1
84532	ACSS1
114786	XKR4
8912	CACNA1H
100313835	MIR1255B2
113263	GLCCI1
9853	RUSC2
653820	FAM72B
105375734	LOC105375734
104355140	LINC00375
55968	NSFL1C
57492	ARID1B
201617	LINC00870
79953	SYNDIG1
80063	ATF7IP2
51728	POLR3K
65986	ZBTB10
23166	STAB1
79792	GSDMD
286530	P2RY8
55615	PRR5
1742	DLG4
55732	C1orf112
9436	NCR2
50636	ANO7
55701	ARHGEF40
119678	OR52E2
4714	NDUFB8
101929265	LINC01428
7639	ZNF85
23252	OTUD3
100036566	SNORD115-45
54476	RNF216
645431	FUT8-AS1
65065	NBEAL1
84749	USP30
4863	NPAT
79846	CFAP69
79802	HHIPL2
404266	HOXB-AS3
100847017	MIR5692C2
54877	ZCCHC2
55565	ZNF821
6601	SMARCC2
440299	DNM1P41
342897	NCCRP1
29995	LMCD1
54084	TSPEAR
10564	ARFGEF2
9124	PDLIM1
23300	ATMIN
477	ATP1A2
85442	KNDC1
400624	FLJ45079
254428	SLC41A1
51284	TLR7
201965	RWDD4
89941	RHOT2
55510	DDX43
1823	DSC1
1300	COL10A1
55010	PARPBP
54464	XRN1
130576	LYPD6B
84253	GARNL3
3459	IFNGR1
101927275	NDUFV2-AS1
284695	ZNF326
100506068	DACT3-AS1
100129250	TOPORS-AS1
23336	SYNM
414157	C10orf62
8812	CCNK
140458	ASB5
246213	SLC17A8
30819	KCNIP2
84233	TMEM126A
56673	C11orf16
51547	SIRT7
100128946	LINC01310
100302157	MIR1185-1
102466247	MIR1273H
27235	COQ2
2840	GPR17
574033	MIR18B
115704	EVI5L
26083	TBC1D29
6041	RNASEL
256223	CDRT15L2
10607	TBL3
100507099	FRY-AS1
100616295	MIR4764
100423035	MIR4313
79132	DHX58
89910	UBE3B
145474	LOC145474
140738	TMEM37
3251	HPRT1
100130301	C8orf89
3888	KRT82
677679	SCARNA3
164668	APOBEC3H
8317	CDC7
337977	KRTAP21-1
10943	MSL3
101928363	EHD4-AS1
100506142	LOC100506142
105370333	LOC105370333
1027	CDKN1B
27153	ZNF777
100302205	MIR1283-2
677810	SNORA26
81857	MED25
353345	GPR141
574468	MIR526B
147744	TMEM190
100287948	GM140
100302174	MIR1307
23593	HEBP2
55695	NSUN5
100873977	RBMS3-AS1
101954268	RNVU1-20
91107	TRIM47
100423043	MIR4269
693160	MIR575
54931	TRMT10C
644596	SMIM10L2B
284083	C17orf47
54470	ARMCX6
100506412	LINC00871
53371	NUP54
30818	KCNIP3
221078	NSUN6
26278	SACS
101929224	LOC101929224
10125	RASGRP1
1632	ECI1
5602	MAPK10
55576	STAB2
9049	AIP
104355293	LINC00376
100422862	MIR548S
9690	UBE3C
631	BFSP1
259197	NCR3
100529240	ZNF816-ZNF321P
57221	ARFGEF3
728411	GUSBP1
64123	ADGRL4
64902	AGXT2
7718	ZNF165
8911	CACNA1I
399665	FAM102A
55863	TMEM126B
337978	KRTAP21-2
9231	DLG5
57478	USP31
100131816	UBE2DNL
554282	FAM72C
65983	GRAMD3
10594	PRPF8
100505592	GAPLINC
100873857	SNORD115-46
100506035	LINC00989
693205	MIR620
89796	NAV1
8407	TAGLN2
163786	SASS6
57099	AVEN
5276	SERPINI2
619499	SNORA27
23173	METAP1
1824	DSC2
79097	TRIM48
81796	SLCO5A1
285349	ZNF660
147429	AQP4-AS1
29844	TFPT
84102	SLC41A2
113419	TEX261
197320	ZNF778
100852409	NEGR1-IT1
350383	GPR142
390181	OR5AK2
5045	FURIN
4715	NDUFB9
23218	NBEAL2
389610	XKR5
727897	MUC5B
10194	TSHZ1
154214	RNF217
101926928	CRAT37
51248	PDZD11
100131257	LOC100131257
163479	FNDC7
728739	LOC728739
64236	PDLIM2
101927678	LINC01429
1964	EIF1AX
55902	ACSS2
9402	GRAP2
101927034	ROR1-AS1
51311	TLR8
2841	GPR18
100847031	MIR5700
1504	CTRB1
107	ADCY1
1615	DARS
51667	NUB1
79777	ACBD4
3460	IFNGR2
22803	XRN2
100861504	LINC00538
27107	ZBTB11
6415	SEPW1
102466204	MIR6880
3769	KCNJ13
222236	NAPEPLD
100302209	MIR1185-2
54994	GID8
63910	SLC17A9
221302	ZUFSP
85364	ZCCHC3
5356	PLRG1
9441	MED26
55803	ADAP2
9817	KEAP1
478	ATP1A3
101927604	LOC101927604
259283	MDS2
162466	PHOSPHO1
101928333	LOC101928333
101927565	LINC01267
440602	LOC440602
54726	OTUD4
94081	SFXN1
285189	PLGLA
376132	LRRC10
201164	PLD6
100616219	MIR4765
100422983	MIR4314
100652736	LINC01311
26788	SNORD60
729375	FAM86HP
677771	SCARNA4
51805	COQ3
3889	KRT83
100133985	LOC100133985
4886	NPY1R
646480	FABP9
101752334	PVRIG2P
3145	HMBS
100873954	SNRK-AS1
1028	CDKN1C
135398	C6orf141
140459	ASB6
57719	ANO8
155400	NSUN5P1
693161	MIR576
390174	OR9G1
441521	CT45A5
3371	TNC
89797	NAV2
